  1963    261.030121     -49.962505       NaN       NaN   19.8495    0.0797   18.4860    0.0493       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09803   0.08915   0.55  |  5949564899455117312 261.030187 -49.962419 18.1571 0.0017 18.6182 0.0173 17.3935 0.0138 -2.3130 0.3060 -3.9110 0.2710 0.0524 0.1649 nan nan 0.0000
  1965    261.046265     -49.984760       NaN       NaN   19.8256    0.0743   18.7909    0.0536       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09324   0.08583   0.76  |  5949564315339466752 261.046325 -49.984698 18.5953 0.0021 19.0091 0.0178 17.8870 0.0234 -2.6070 0.4190 -6.6980 0.3530 0.0736 0.2068 nan nan 0.0000
  1968    261.169464     -49.974903       NaN       NaN   19.8243    0.0756   18.8403    0.0557       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09018   0.08091   0.77  |  5949565170056474624 261.169562 -49.974867 18.5662 0.0026 19.0620 0.0345 17.7341 0.0375 -1.2830 0.4700 -6.2050 0.4060 0.3757 0.2657 nan nan 0.0162
  1969    261.116180     -49.982567       NaN       NaN   19.8359    0.0767   18.7222    0.0521       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09283   0.08372   0.81  |  5949563933092027392 261.116265 -49.982513 18.4304 0.0019 18.9305 0.0460 17.6469 0.0179 -5.8750 0.3800 -5.1500 0.3330 0.5377 0.1967 nan nan 0.0000
  1970    261.130737     -49.898270       NaN       NaN   19.8412    0.0745   18.6698    0.0498   18.0467    0.0522   17.6722    0.0803       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09535   0.08694   0.77  |  5949565994676360192 261.130770 -49.898278 18.4068 0.0020 18.9522 0.0355 17.6602 0.0143 -4.5230 0.4060 -4.9800 0.3570 -0.2174 0.1975 nan nan 0.0000
  1971    261.114349     -49.973438       NaN       NaN   19.8125    0.0962   18.9954    0.0755   18.3696    0.0649   17.8890    0.0941       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.06214   0.09618   0.94  |  5949564006105517056 261.114315 -49.973380 18.6915 0.0028 19.0941 0.0435 17.9997 0.0194 -2.0080 0.5840 -4.3360 0.4750 0.3269 0.2365 nan nan 0.1361
  1973    261.154236     -49.936108       NaN       NaN   19.8200    0.0758   18.9394    0.0598       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09326   0.08431   0.87  |  5949565376200726528 261.154339 -49.936073 18.5722 0.0023 18.9763 0.0292 17.8567 0.0191 1.4290 0.5750 -2.3450 0.4460 0.2046 0.2321 nan nan 0.0000
  1975    261.107971     -50.019230       NaN       NaN   19.8352    0.0743   18.7758    0.0525       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.08992   0.08116   0.72  |  5949563417715685376 261.107986 -50.019202 18.6106 0.0023 19.0562 0.0317 18.0033 0.0235 -3.8910 0.4430 -4.8420 0.3780 0.0937 0.2156 nan nan 0.0000
  1976    261.100006     -49.989544       NaN       NaN   19.8148    0.0764   19.0315    0.0638       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09283   0.08466   0.87  |  5949563864372548608 261.100058 -49.989529 18.7833 0.0030 19.1024 0.0393 18.1647 0.0294 0.2760 0.5570 -8.1670 0.4730 0.1062 0.2455 nan nan 0.0000
  1980    261.267700     -49.944347       NaN       NaN   19.8209    0.0898   18.9874    0.0664   18.4700    0.0699   17.9413    0.1013       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09459   0.07084   0.58  |  5949553835622839296 261.267310 -49.943466 18.6539 0.0028 19.0946 0.0253 17.9753 0.0223 0.3440 0.5900 -1.2390 0.4440 0.3963 0.2339 nan nan 0.0000
  1982    261.144318     -49.961277       NaN       NaN   19.8118    0.0895   19.1018    0.0689   18.6123    0.0757       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05936   0.08979   0.87  |  5949565449214550016 261.143044 -49.961244 18.5640 0.0025 19.2391 0.0399 17.7408 0.0202 0.7870 0.4610 -5.9700 0.4010 0.6147 0.2148 nan nan 0.0000
  1984    261.173340     -50.026184       NaN       NaN   19.8544    0.0746   18.6379    0.0489       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.08805   0.07848   0.19  |  5949563555135086592 261.173287 -50.026149 18.3686 0.0022 18.8787 0.0443 17.6184 0.0138 0.7470 0.4400 1.2620 0.4400 0.3775 0.2571 nan nan 0.0000
  1985    261.076630     -49.936634       NaN       NaN   19.8389    0.0747   18.8170    0.0540   18.3356    0.0612   17.9999    0.1014       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09505   0.08619   0.86  |  5949566269567847424 261.076688 -49.936597 18.6234 0.0023 19.0321 0.0254 18.0147 0.0205 -1.0480 0.4850 -4.2060 0.4060 -0.0739 0.2162 nan nan 0.0000
  1987    261.120544     -50.006664       NaN       NaN   19.8531    0.0754   18.6662    0.0499       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09069   0.08257   0.80  |  5949563799977672704 261.120581 -50.006616 18.4693 0.0021 18.9101 0.0414 17.6866 0.0173 0.8390 0.3960 -4.5850 0.3530 0.6941 0.2314 nan nan 0.0000
  1990    261.143616     -49.992580       NaN       NaN   19.8366    0.0755   18.8700    0.0566       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09060   0.08253   0.84  |  5949563731227410432 261.143661 -49.992533 18.6810 0.0024 19.1640 0.0437 18.0598 0.0299 -0.5830 0.8560 -5.3660 0.9040 0.2554 0.3881 nan nan 0.0206
  1992    261.074249     -49.957241       NaN       NaN   19.8488    0.0758   18.7713    0.0629   18.3175    0.0608   17.7781    0.0855       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09495   0.08659   0.75  |  5949564762016090112 261.074260 -49.957164 18.5948 0.0022 19.0627 0.0294 17.8988 0.0186 -2.1690 0.4190 -7.4810 0.3800 -0.2257 0.2611 nan nan 0.0000
  1994    261.141449     -49.901138       NaN       NaN   19.8362    0.0792   18.9224    0.0739   18.3272    0.0633   17.8595    0.0934       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09941   0.09166   0.89  |  5949566033330509824 261.141513 -49.901144 18.5733 0.0026 19.0162 0.0355 17.9338 0.0299 -2.7490 0.4920 -2.4780 0.4380 0.6142 0.2594 nan nan 0.0000
  1996    261.044800     -49.954044       NaN       NaN   19.8549    0.0746   18.7342    0.0512   18.1852    0.0564   17.6636    0.0772       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09574   0.08732   0.60  |  5949564723365687296 261.044880 -49.953949 18.5283 0.0021 18.9820 0.0293 17.7089 0.0237 0.4540 0.3980 -4.3340 0.3470 0.1067 0.2037 nan nan 0.0000
  1998    261.174652     -49.926987       NaN       NaN   19.8480    0.0779   18.8548    0.0569   18.3620    0.0641   17.8682    0.0927       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09467   0.08603   0.92  |  5949565792812103680 261.174681 -49.927027 18.7071 0.0024 19.1047 0.0342 17.9838 0.0343 -3.4220 0.6210 -8.0070 0.4970 -0.0182 0.2886 nan nan 0.0000
  2000    261.135345     -49.973339       NaN       NaN   19.8446    0.0762   18.9179    0.0586       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09250   0.08341   0.89  |  5949563967451953152 261.135355 -49.973302 18.7182 0.0027 19.1490 0.0457 18.0808 0.0381 -2.5010 0.5070 -6.8670 0.4480 0.3649 0.2409 nan nan 0.0004
  2009    261.249725     -49.978874       NaN       NaN   19.8785    0.0790   18.6561    0.0641       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09213   0.08360   0.72  |  5949553315934461952 261.249637 -49.978852 18.3596 0.0024 18.9073 0.0364 17.5696 0.0173 -0.4760 0.4900 -2.3150 0.3990 0.6975 0.2008 nan nan 0.0000
  2015    261.135956     -49.992218       NaN       NaN   19.8794    0.0779   18.7156    0.0518       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09339   0.08402   0.80  |  5949563937382164480 261.136067 -49.992181 18.4581 0.0027 19.0135 0.0315 17.7341 0.0214 -2.6190 0.3900 -0.6240 0.3650 0.4264 0.2543 nan nan 0.0000
  2016    261.083405     -50.009003       NaN       NaN   19.8719    0.0762   18.8012    0.0536       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09335   0.08565   0.65  |  5949563452055684096 261.083453 -50.008952 18.4892 0.0022 18.9421 0.0396 17.7829 0.0180 -4.6500 0.3950 -6.0920 0.3480 0.0586 0.2012 nan nan 0.0000
  2020    261.192322     -50.010365       NaN       NaN   19.8961    0.0784   18.5647    0.0597   18.0538    0.0524   17.3990    0.0650       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09145   0.08156   0.69  |  5949551907183592448 261.192273 -50.010378 18.3168 0.0019 18.8959 0.0246 17.5285 0.0229 -0.6190 0.4640 -7.0540 0.3860 0.3555 0.2114 nan nan 0.0000
  2022    261.142090     -50.015526       NaN       NaN   19.8537    0.0769   19.0480    0.0637       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09185   0.08272   0.80  |  5949563589514380288 261.142064 -50.015498 18.7400 0.0035 19.1118 0.0515 18.0650 0.0276 -7.4150 0.7520 -0.8410 0.6740 -0.5660 0.4133 nan nan 0.0000
  2023    261.237427     -49.936192       NaN       NaN   19.8835    0.0930   18.7289    0.0620   18.4398    0.0660   17.9982    0.1034       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09984   0.05639   0.87  |  5949554037487066112 261.237301 -49.936187 18.7610 0.0035 19.1872 0.0316 18.0836 0.0491 0.2440 0.5270 -6.0500 0.4570 0.2622 0.2622 nan nan 0.0000
  2025    261.225769     -49.981857       NaN       NaN   19.8748    0.0913   18.8391    0.0637       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.05734   0.08605   0.81  |  5949553487731563520 261.225800 -49.981856 18.6215 0.0022 19.0854 0.0326 17.9224 0.0341 -2.0480 0.4930 -1.4420 0.4120 0.7613 0.2204 nan nan 0.0000
  2026    261.109406     -49.927464       NaN       NaN   19.8742    0.0774   18.8622    0.0561   18.2428    0.0589   17.8194    0.0889       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09750   0.08921   0.75  |  5949565548019405824 261.109432 -49.927454 18.6305 0.0034 18.9826 0.0384 17.9397 0.0273 -2.9380 0.6280 0.9340 0.5870 0.1944 0.3193 nan nan 0.0000
  2027    261.075073     -50.000427       NaN       NaN   19.8829    0.0762   18.7838    0.0530   18.4282    0.0653   17.9538    0.0977       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09425   0.08542   0.87  |  5949564246619891712 261.075013 -50.000361 18.6634 0.0022 19.0795 0.0261 18.0467 0.0384 -2.4830 0.4790 -5.1880 0.4260 0.2087 0.2519 nan nan 0.1677
  2030    261.247162     -49.975777       NaN       NaN   19.8584    0.0776   19.0693    0.0643       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09120   0.08208   0.82  |  5949553315952807936 261.247188 -49.975812 18.8332 0.0028 19.2403 0.0442 18.2052 0.0268 -2.1770 0.9040 -7.6160 0.7070 -0.2686 0.3508 nan nan 0.0001
  2031    261.239258     -49.998299       NaN       NaN   19.8885    0.0769   18.7548    0.0523       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.08996   0.08052   0.80  |  5949553384653937664 261.239251 -49.998282 18.4711 0.0023 18.9899 0.0474 17.7626 0.0165 -1.7640 0.5690 -7.5200 0.4700 0.2999 0.2279 nan nan 0.0000
  2032    261.170135     -49.891373       NaN       NaN   19.8958    0.0809   18.6746    0.0526   18.0603    0.0536   17.5954    0.0762       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10617   0.09157   0.61  |  5949565930251300864 261.170199 -49.891383 18.4367 0.0021 18.9533 0.0426 17.6876 0.0166 -6.6640 0.4220 -7.5190 0.3710 0.1045 0.1994 nan nan 0.0000
  2033    261.081757     -50.000271       NaN       NaN   19.8607    0.0770   19.0678    0.0638       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09508   0.08574   0.82  |  5949564242349388800 261.081784 -50.000243 18.8233 0.0028 19.1974 0.0383 18.2468 0.0363 0.1490 0.5610 -6.8110 0.4530 0.0304 0.2514 nan nan 0.0000
  2035    261.169922     -49.971878       NaN       NaN   19.9005    0.0773   18.6345    0.0491       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09277   0.08322   0.73  |  5949565170042277888 261.169945 -49.971830 18.2184 0.0024 18.8480 0.0363 17.3380 0.0148 -3.5560 0.4970 -7.1970 0.4500 0.2224 0.2450 nan nan 0.0000
  2036    261.157745     -49.936035       NaN       NaN   19.8920    0.0778   18.7443    0.0521       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09553   0.08593   0.81  |  5949565410560792576 261.157884 -49.936029 18.5461 0.0026 19.1057 0.0330 17.7668 0.0238 0.6550 0.6660 -0.4320 0.4860 0.3027 0.2936 nan nan 0.0000
  2038    261.124725     -49.881287       NaN       NaN   19.9088    0.0777   18.5595    0.0475   17.8731    0.0480   17.2856    0.0608       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10187   0.09298   0.63  |  5949566097755265024 261.124825 -49.881223 18.1601 0.0017 18.8092 0.0354 17.3676 0.0157 5.2960 0.3600 -3.8170 0.3420 0.2292 0.1773 nan nan 0.0000
  2039    261.179657     -49.981178       NaN       NaN   19.8719    0.0797   18.9845    0.0622       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09510   0.08509   0.85  |  5949565174336425984 261.179647 -49.981168 18.5370 0.0025 18.9275 0.0302 17.8325 0.0347 -0.6940 0.5440 -8.7770 0.4210 0.1052 0.2182 nan nan 0.0000
  2040    261.101837     -50.018097       NaN       NaN   19.8866    0.0770   18.8324    0.0548       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09441   0.08478   0.77  |  5949563456345819136 261.101858 -50.018019 18.6841 0.0024 19.1415 0.0413 18.0171 0.0205 -3.2440 0.4640 -6.5810 0.4040 0.1409 0.2273 nan nan 0.0000
  2042    261.070160     -50.014721       NaN       NaN   19.9205    0.0847   18.4739    0.0471       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10652   0.09656   0.61  |  5949564109215335424 261.070303 -50.014627 17.9488 0.0021 18.6933 0.0279 17.0104 0.0122 -2.3810 0.3300 -4.5070 0.2930 0.8417 0.1702 nan nan 0.9163
  2052    261.100555     -49.894051       NaN       NaN   19.8865    0.0774   18.9860    0.0606   18.2687    0.0603   17.7841    0.0859       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10109   0.09236   0.83  |  5949566819329615872 261.100620 -49.893945 18.6861 0.0024 19.1138 0.0324 17.9316 0.0261 -3.5930 0.5220 -7.6100 0.4790 0.0127 0.2563 nan nan 0.0000
  2054    261.208282     -49.897724       NaN       NaN   19.8722    0.0787   19.1669    0.0693       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09822   0.09031   0.79  |  5949565895891434496 261.208396 -49.897800 18.8645 0.0036 19.2915 0.0422 18.1787 0.0337 -0.5070 0.5410 -3.1410 0.4910 0.6620 0.2583 nan nan 0.0000
  2055    261.075348     -49.941605       NaN       NaN   19.9153    0.0774   18.6951    0.0504   18.1236    0.0547   17.5370    0.0714       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09929   0.09006   0.73  |  5949564792099095552 261.075380 -49.941539 18.3688 0.0023 18.9471 0.0239 17.6174 0.0154 -4.4500 0.3980 -7.1330 0.3460 -0.2204 0.1885 nan nan 0.0000
  2056    261.158936     -50.002289       NaN       NaN   19.8993    0.0823   18.8763    0.0583   18.3880    0.0655   17.8303    0.0910       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10013   0.08876   0.94  |  5949563731227307008 261.158862 -50.002286 18.6814 0.0032 19.1117 0.0348 17.9658 0.0220 -5.0860 0.5480 -8.0630 0.4720 -0.0850 0.2459 nan nan 0.0000
  2061    261.111786     -50.014874       NaN       NaN   19.9184    0.0789   18.7040    0.0513       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09591   0.08641   0.80  |  5949563417697469440 261.111804 -50.014807 18.4356 0.0021 18.9595 0.0206 17.7097 0.0123 3.2920 0.3940 -6.3910 0.3380 -0.0577 0.1944 nan nan 0.0000
  2062    261.209412     -50.033859       NaN       NaN   19.9132    0.0796   18.7733    0.0532       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09271   0.08371   0.61  |  5949551735385086976 261.209393 -50.033860 18.4432 0.0020 18.9364 0.0295 17.7472 0.0244 0.5330 0.5000 -4.4870 0.4120 0.2918 0.2040 nan nan 0.0000
  2064    261.082550     -49.927216       NaN       NaN   19.9112    0.0789   18.8090    0.0612   18.3948    0.0642   18.0276    0.1048       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10045   0.09192   0.90  |  5949566269573908480 261.082644 -49.927160 18.6890 0.0028 19.1568 0.0398 18.1212 0.0217 -1.0190 1.1040 -2.7830 1.2070 -0.3707 0.3897 nan nan 0.0000
  2066    261.119537     -49.920780       NaN       NaN   19.9070    0.0804   18.8715    0.0571       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10125   0.09211   0.77  |  5949565651078642688 261.119658 -49.920729 18.4287 0.0025 18.8991 0.0292 17.5959 0.0257 -2.8200 0.5300 -2.4850 0.4820 -0.1212 0.2778 nan nan 0.0000
  2068    261.099518     -49.943069       NaN       NaN   19.9258    0.0818   18.6782    0.0516       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10095   0.09325   0.68  |  5949565517934241792 261.099562 -49.943000 18.1859 0.0020 18.8312 0.0400 17.3072 0.0369 -2.3790 0.3710 -7.1470 0.3350 0.2542 0.1958 nan nan 0.0000
  2069    261.090607     -49.934292       NaN       NaN   19.9247    0.0783   18.6929    0.0504   18.1013    0.0539   17.5238    0.0709       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09896   0.09052   0.70  |  5949566269553924096 261.090707 -49.934264 18.3950 0.0021 18.9620 0.0273 17.6725 0.0149 -1.7340 0.4130 -3.5910 0.3630 0.2368 0.2091 nan nan 0.0000
  2071    261.161621     -49.983772       NaN       NaN   19.9309    0.0787   18.6434    0.0493       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09495   0.08446   0.83  |  5949563765618581504 261.161586 -49.983726 18.3657 0.0025 19.0025 0.0356 17.6386 0.0154 -3.3350 0.4030 -2.7800 0.3520 0.2805 0.1892 nan nan 0.0000
  2072    261.068939     -49.947800       NaN       NaN   19.9320    0.0779   18.6447    0.0488   17.7713    0.0455   17.0776    0.0525       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09870   0.09004   0.89  |  5949564757725759488 261.068963 -49.947720 18.1589 0.0016 18.8481 0.0424 17.2468 0.0097 1.3780 0.3050 0.9820 0.2790 0.8969 0.1693 nan nan 0.0000
  2076    261.070068     -49.941780       NaN       NaN   19.9125    0.0790   18.9466    0.0588   18.5150    0.0696   18.0773    0.1084       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09997   0.09173   0.81  |  5949564796379798528 261.070165 -49.941713 18.8591 0.0028 19.2531 0.0391 18.1055 0.0250 -0.5950 0.7260 -4.9270 0.5930 0.4829 0.2920 nan nan 0.1894
  2077    261.194214     -49.997150       NaN       NaN   19.9353    0.0799   18.7166    0.0515       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09497   0.08493   0.75  |  5949551945868556288 261.194210 -49.997143 18.4404 0.0023 19.1421 0.0379 17.6792 0.0247 0.8550 0.5210 -5.0690 0.4220 0.4885 0.2064 nan nan 0.0000
  2080    261.053284     -49.926208       NaN       NaN   19.9174    0.0789   18.9562    0.0589   18.4726    0.0674       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10168   0.09391   0.71  |  5949564860818505728 261.053422 -49.926099 18.8654 0.0026 19.2440 0.0433 18.2156 0.0334 -2.5520 0.6630 -0.7910 0.5590 0.5381 0.2633 nan nan 0.0000
  2083    261.203888     -49.961273       NaN       NaN   19.9260    0.0813   18.8802    0.0583       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09770   0.08888   0.86  |  5949553595104685056 261.203883 -49.961222 18.5774 0.0029 19.0962 0.0512 17.8089 0.0209 -1.1320 0.4940 -3.0350 0.4340 0.1438 0.4306 nan nan 0.0000
  2084    261.243011     -49.969994       NaN       NaN   19.9271    0.0801   18.8926    0.0577   18.4899    0.0692   18.0319    0.1056       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09491   0.08562   0.85  |  5949553522111209472 261.243002 -49.969997 18.7403 0.0029 19.1705 0.0319 18.0630 0.0292 -5.8290 0.5480 -6.0440 0.4660 -0.2528 0.2418 nan nan 0.0000
  2090    261.235138     -49.920341       NaN       NaN   19.9333    0.0812   18.9760    0.0606   18.5261    0.0707   17.9736    0.0993       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10008   0.08960   0.74  |  5949554076141238272 261.235133 -49.920312 18.7717 0.0027 19.1442 0.0491 18.1446 0.0414 -1.4710 0.5330 -8.1700 0.4420 -0.0124 0.2430 nan nan 0.0000
  2097    261.163513     -50.026421       NaN       NaN   19.9671    0.0806   18.6791    0.0502       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09726   0.08694   0.01  |  5949563520774812672 261.163504 -50.026391 18.3886 0.0024 18.8787 0.0281 17.7031 0.0248 -0.3280 0.3800 -7.8930 0.3210 0.2811 0.1887 nan nan 0.0000
  2107    261.139282     -49.911861       NaN       NaN   19.9743    0.0898   18.7325    0.0567   17.8123    0.0494   17.3756    0.0728       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.11106   0.10105   0.84  |  5949565998970701824 261.139276 -49.911838 18.3818 0.0025 18.9927 0.0309 17.4493 0.0161 -1.8500 0.3980 -6.0460 0.3530 0.8497 0.2076 nan nan 0.4637
  2109    261.229645     -49.935379       NaN       NaN   19.9160    0.0828   19.3987    0.0822   18.9937    0.1000       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10066   0.09087   0.92  |  5949553938702191616 261.229676 -49.935366 19.1091 0.0034 19.3851 0.0539 18.4525 0.0427 5.1140 0.8060 -9.1480 0.6400 0.4787 0.3661 nan nan 0.0000
  2111    261.101227     -50.004189       NaN       NaN   19.9399    0.0828   19.1421    0.0679       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10021   0.09052   0.86  |  5949563486435159040 261.101222 -50.004124 18.9600 0.0031 19.4135 0.0407 18.3898 0.0356 -6.1550 0.5180 -5.6870 0.4540 0.6202 0.2602 nan nan 0.0000
  2112    261.074951     -50.001759       NaN       NaN   19.9690    0.0828   18.8349    0.0555   18.4484    0.0671   17.9657    0.0996       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10176   0.09311   0.90  |  5949564246619888640 261.074948 -50.001722 18.7226 0.0026 19.1008 0.0393 18.0798 0.0345 -3.2930 0.4850 -7.1990 0.4260 0.0014 0.2407 nan nan 0.0000
  2113    261.115814     -49.980774       NaN       NaN   19.9650    0.0819   18.8865    0.0572       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10022   0.09092   0.89  |  5949563933111747584 261.115865 -49.980706 18.6549 0.0023 19.1480 0.0470 17.9478 0.0212 -1.0640 0.4420 -2.7490 0.3850 0.3064 0.2238 nan nan 0.0000
  2114    261.046234     -49.970711       NaN       NaN   19.9472    0.0817   19.1179    0.0662   18.6508    0.0777   17.9654    0.0988       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10336   0.09429   0.74  |  5949564693296627712 261.046300 -49.970682 18.8537 0.0025 19.2680 0.0373 18.0982 0.0323 -3.2800 0.5100 -4.7600 0.4650 0.6534 0.2579 nan nan 0.3834
  2115    261.258301     -49.910648       NaN       NaN   19.9621    0.0881   18.9621    0.0632   18.5384    0.0726   18.0141    0.1066       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.10482   0.09585   0.58  |  5949577543850099712 261.258316 -49.910670 18.7803 0.0027 19.1308 0.0510 18.0935 0.0235 -3.0830 0.9030 -7.0110 0.9170 0.4479 0.3962 nan nan 0.0024
  2116    261.227753     -49.953255       NaN       NaN   19.9354    0.0823   19.2752    0.0744   18.7983    0.0862       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN       NaN         NaN         NaN         NaN         NaN   0.09952   0.08978   0.87  |  5949553900068322304 261.227617 -49.953271 19.1305 0.0033 19.5419 0.0496 18.4334 0.0302 -0.1140 0.6620 -4.1260 0.6040 0.2309 0.3165 nan nan 0.0002
