 ID      RAJ2000   DEJ2000     U      SU    B      SB     V      SV     R     SR      I   SI     id     raj2000G     dej2000G     Gmag     e_Gmag     BPmag     e_BPmag     RPmag     e_RPmag     pmRA     e_pmRA     pmDE     e_pmDE     Plx     e_Plx     Rv     e_Rv     P
 240    129.7396 -34.6900   17.113  0.040 16.878  0.017 16.107  0.013 15.612  0.018 15.179  0.010    5638573700602929152 129.693104 -34.746229 18.6506 0.0020 19.2504 0.0299 17.8368 0.0188 -4.5390 0.2590 3.5150 0.4450 0.0306 0.1984 nan nan 0.0000
2526    129.6742 -34.6963      NaN    NaN 21.910  0.072 20.803  0.039 20.250  0.028 19.599  0.010    5638576277583544320 129.660666 -34.699284 17.5525 0.0010 18.0445 0.0175 16.8551 0.0107 -4.6150 0.1320 4.8380 0.1570 0.3838 0.0958 nan nan 0.0000
2018    129.5975 -34.7199      NaN    NaN 21.143  0.046 20.094  0.026 19.438  0.027 18.781  0.010    5638621632438085632 129.596478 -34.718531 19.0616 0.0024 19.6956 0.0418 18.1788 0.0295 -0.2730 0.3190 1.1600 0.4220 0.4078 0.2493 nan nan 0.0000
 854    129.6437 -34.7501   19.265  0.014 19.060  0.009 18.200  0.005 17.660  0.006 17.099  0.010    5638574387797670912 129.643578 -34.750160 17.8762 0.0012 18.3797 0.0148 17.1795 0.0094 -3.6010 0.1770 2.3300 0.2180 0.1265 0.1247 nan nan 0.0000
 743    129.6242 -34.7656   19.084  0.014 18.870  0.002 17.962  0.003 17.411  0.005 16.850  0.010    5638574048502159360 129.619630 -34.767535 15.6089 0.0006 16.0553 0.0051 14.9577 0.0039 -1.9730 0.0500 3.3370 0.0590 0.8929 0.0372 nan nan 0.0000
 958    129.6354 -34.8548   19.150  0.050 19.309  0.056 18.426  0.057 17.992  0.017 17.540  0.010    5638572704169870336 129.635340 -34.854844 18.2479 0.0016 18.7297 0.0178 17.6062 0.0202 -2.6870 0.2270 1.7980 0.3130 0.3765 0.1621 nan nan 0.8660
 434    129.5696 -34.7576   18.276  0.021 17.967  0.008 17.069  0.006 16.525  0.003 15.994  0.010    5638574185941133312 129.573020 -34.754224 17.6041 0.0011 17.9763 0.0156 17.0088 0.0072 -2.2430 0.1400 2.3460 0.1740 0.1339 0.1065 nan nan 0.9656
 441    129.7000 -34.7907   18.124  0.018 17.861  0.004 17.118  0.002 16.650  0.003 16.136  0.010    5638573292587886592 129.699922 -34.790643 16.8749 0.0007 17.3264 0.0069 16.2448 0.0044 -2.6180 0.0910 2.4990 0.1090 0.1712 0.0648 nan nan 0.8539
 978    129.7033 -34.7615   19.384  0.025 19.269  0.016 18.465  0.072 17.964  0.004 17.408  0.010    5638573494444408832 129.699457 -34.762927 18.9898 0.0024 19.4061 0.0481 18.2951 0.0223 -1.0900 0.3250 1.5790 0.4030 0.0321 0.2413 nan nan 0.0001
1937    129.5371 -34.7093      NaN    NaN 21.407  0.062 19.972  0.023 19.023  0.024 18.150  0.010    5638621499302988800 129.554702 -34.714208 17.2320 0.0017 17.8556 0.0124 16.3140 0.0093 -13.4450 0.1970 1.0430 0.2420 0.4148 0.1476 nan nan 0.0000
2068    129.5708 -34.8247   21.185  0.092 21.055  0.044 20.172  0.020 19.637  0.029 19.034  0.010    5638567962526228480 129.565304 -34.811453 19.4686 0.0031 19.9434 0.0530 18.7088 0.0362 -2.9800 0.4360 3.7460 0.6180 -0.2360 0.3486 nan nan 0.0947
 624    129.5525 -34.6858   18.525  0.035 18.401  0.033 17.686  0.007 17.220  0.005 16.741  0.010    5638621533662722048 129.561333 -34.710942 16.2785 0.0006 16.8027 0.0064 15.5985 0.0027 -5.2420 0.0660 5.9790 0.0840 0.4659 0.0489 nan nan 0.0000
 974    129.6396 -34.7613   19.271  0.023 19.126  0.008 18.459  0.001 18.014  0.004 17.545  0.010    5638574357730969600 129.639493 -34.761293 18.2162 0.0016 18.5353 0.0336 17.5739 0.0222 -2.2220 0.2070 1.4750 0.3190 0.3735 0.1630 nan nan 0.5163
 621    129.6450 -34.7858   19.299  0.028 18.708  0.010 17.679  0.001 17.102  0.007 16.519  0.010    5638573223868435456 129.640500 -34.784271 17.0476 0.0008 17.3550 0.0072 16.5710 0.0058 -2.3250 0.0990 2.1900 0.1140 0.0883 0.0701 nan nan 0.9874
1599    129.6100 -34.8320   20.489  0.037 20.330  0.018 19.500  0.010 18.944  0.018 18.406  0.010    5638573047767444480 129.605607 -34.824015 19.4923 0.0032 19.8336 0.0519 18.7721 0.0349 -2.0680 0.4280 0.7420 0.6220 -0.2896 0.3478 nan nan 0.2822
 467    129.6517 -34.7820   18.880  0.013 18.309  0.015 17.198  0.001 16.551  0.003 15.938  0.010    5638573219566395392 129.643762 -34.780244 19.2860 0.0030 19.8460 0.0521 18.4779 0.0267 -3.1360 0.3820 4.6000 0.5700 -0.2296 0.3106 nan nan 0.0002
 250    129.7350 -34.8515   17.114  0.007 16.745  0.004 16.160  0.004 15.823  0.013 15.509  0.011    5638570333344971776 129.704521 -34.809987 19.2867 0.0027 19.8513 0.0386 18.5168 0.0313 -2.8800 0.3860 4.1120 0.4850 -0.2701 0.3116 nan nan 0.0013
1114    129.5792 -34.7480   19.713  0.027 19.513  0.018 18.706  0.007 18.148  0.006 17.593  0.011    5638574284718500864 129.583330 -34.740438 17.9517 0.0013 18.4478 0.0142 17.2619 0.0080 -2.2690 0.1670 1.7730 0.2530 0.2005 0.1283 nan nan 0.8807
1311    129.5746 -34.8070   19.983  0.043 19.880  0.022 19.077  0.012 18.573  0.022 18.022  0.011    5638567996885998592 129.574489 -34.807028 18.8065 0.0022 19.2472 0.0335 18.1392 0.0169 -1.0580 0.2840 1.0060 0.4230 0.0947 0.2165 nan nan 0.0000
1310    129.5162 -34.8127   21.106  0.088 20.251  0.008 19.077  0.009 18.395  0.014 17.717  0.011    5638615172806878208 129.527549 -34.788142 18.6617 0.0020 19.1282 0.0248 18.0084 0.0153 -2.6980 0.2630 1.5800 0.4120 -0.1046 0.1891 nan nan 0.8645
1597    129.5858 -34.8076      NaN    NaN 20.972  0.037 19.498  0.011 18.548  0.011 17.687  0.011    5638567928166514688 129.583251 -34.807971 18.2032 0.0016 18.9378 0.0226 17.2979 0.0094 -5.3230 0.1920 2.6190 0.2830 0.4104 0.1434 nan nan 0.0000
 833    129.6300 -34.7485   19.189  0.019 19.031  0.008 18.156  0.021 17.584  0.017 17.022  0.011    5638574422157414400 129.630119 -34.748517 17.8818 0.0019 18.3572 0.0153 17.1160 0.0079 -2.1230 0.2390 3.0400 0.3010 0.0936 0.1739 nan nan 0.3130
2759    129.5229 -34.8253      NaN    NaN    NaN    NaN 21.100  0.047 20.117  0.028 19.277  0.011    5638568069907738624 129.544112 -34.815205 15.8495 0.0005 16.2997 0.0027 15.2353 0.0018 -3.2720 0.0550 2.2700 0.0670 0.4338 0.0380 nan nan 0.0000
 458    129.6325 -34.8067   18.503  0.002 18.152  0.005 17.175  0.012 16.593  0.003 16.028  0.011    5638573120789235712 129.632712 -34.806666 16.8361 0.0007 17.4029 0.0057 16.1077 0.0045 -0.6580 0.0880 0.8720 0.1020 0.1765 0.0633 nan nan 0.0000
1805    129.6279 -34.7976   20.910  0.080 20.767  0.034 19.787  0.024 19.213  0.004 18.621  0.011    5638573189508714496 129.626549 -34.802573 18.2699 0.0017 18.7376 0.0265 17.5838 0.0116 -3.1910 0.2060 3.5430 0.2920 0.0812 0.1623 nan nan 0.0000
2142    129.5608 -34.7825      NaN    NaN 21.419  0.052 20.287  0.023 19.621  0.019 18.910  0.011    5638568203044557824 129.561591 -34.784328 18.7315 0.0020 19.3841 0.0506 17.9365 0.0149 -4.5940 0.2800 7.7410 0.4070 0.4776 0.2075 nan nan 0.0000
1430    129.7008 -34.7662      NaN    NaN 20.546  0.043 19.245  0.029 18.573  0.010 17.896  0.011    5638573460084639744 129.697975 -34.768295 18.8156 0.0021 19.2798 0.0540 18.0807 0.0157 -3.8370 0.2870 2.6030 0.4430 0.1896 0.2242 nan nan 0.0000
2345    129.5417 -34.8494      NaN    NaN    NaN    NaN 20.562  0.038 19.790  0.008 19.087  0.011    5638567795029835776 129.562152 -34.847040 14.8238 0.0003 15.1919 0.0020 14.2826 0.0013 -6.9360 0.0360 4.7190 0.0450 0.6111 0.0259 nan nan 0.0000
2487    129.5517 -34.7094      NaN    NaN 22.093  0.090 20.762  0.042 19.901  0.043 19.151  0.011    5638621499302986752 129.558577 -34.713668 15.8950 0.0004 16.3629 0.0032 15.2676 0.0018 0.0210 0.0540 -2.8140 0.0680 0.5039 0.0394 nan nan 0.0000
 998    129.5350 -34.8193   19.421  0.018 19.292  0.007 18.524  0.007 18.018  0.005 17.483  0.011    5638568168684666880 129.547349 -34.811919 17.5004 0.0009 18.0119 0.0128 16.8409 0.0053 -5.1320 0.1250 4.3660 0.1540 0.2179 0.0875 nan nan 0.0000
1560    129.6892 -34.7811      NaN    NaN 20.626  0.024 19.447  0.018 18.753  0.015 18.085  0.011    5638573494444384256 129.703332 -34.768789 18.9960 0.0025 19.4613 0.0350 18.2737 0.0205 -1.9770 0.3220 2.3890 0.3820 -0.0129 0.2319 nan nan 0.8156
 843    129.5825 -34.7345   19.546  0.009 19.181  0.020 18.180  0.005 17.564  0.005 16.949  0.011    5638621254480870400 129.583999 -34.736226 18.1881 0.0018 18.7633 0.0224 17.4664 0.0116 -2.8020 0.2070 3.4820 0.3160 0.3283 0.1563 nan nan 0.0001
1050    129.6887 -34.7126   19.797  0.034 19.569  0.020 18.609  0.009 18.038  0.007 17.455  0.011    5638574529538452480 129.671919 -34.718472 19.3573 0.0034 19.7950 0.0448 18.6599 0.0340 -1.5600 0.4250 1.6140 0.5770 0.3023 0.3559 nan nan 0.3120
1808    129.6821 -34.8036      NaN    NaN 20.991  0.042 19.793  0.029 19.051  0.015 18.417  0.011    5638572875965602816 129.668761 -34.819980 18.4876 0.0017 18.9572 0.0227 17.8200 0.0187 -4.1280 0.2300 5.1890 0.3320 0.2205 0.1773 nan nan 0.0000
2117    129.5900 -34.8494      NaN    NaN 21.372  0.049 20.244  0.023 19.667  0.003 19.057  0.011    5638567069172780032 129.592867 -34.853415 18.1866 0.0015 18.7747 0.0313 17.4227 0.0110 -5.7790 0.1950 0.7740 0.2940 0.5592 0.1472 nan nan 0.0000
 633    129.5887 -34.7010   19.170  0.014 18.762  0.013 17.701  0.023 17.086  0.012 16.465  0.011    5638621705456488448 129.593400 -34.704670 18.5292 0.0021 19.0809 0.0276 17.7157 0.0179 -2.5630 0.2400 3.1680 0.3620 0.2220 0.1831 nan nan 0.2041
 821    129.7079 -34.7397   19.068  0.021 18.943  0.008 18.140  0.006 17.644  0.011 17.117  0.011    5638573769322436608 129.682562 -34.740641 18.5817 0.0019 19.1256 0.0231 17.8791 0.0140 -3.3580 0.2610 2.4250 0.3520 -0.2957 0.1866 nan nan 0.0592
 197    129.5475 -34.7593   16.982  0.006 16.740  0.009 15.856  0.020 15.297  0.007 14.756  0.011    5638621086986147840 129.547303 -34.756424 16.5884 0.0007 16.9787 0.0070 15.9759 0.0054 -4.7230 0.0780 2.2180 0.0940 0.3709 0.0564 nan nan 0.0000
 472    129.5633 -34.6858   18.293  0.006 18.061  0.005 17.221  0.007 16.702  0.003 16.183  0.011    5638621533662721024 129.563615 -34.710878 17.2693 0.0009 17.7347 0.0106 16.6156 0.0052 -3.3730 0.1130 2.9470 0.1520 0.2488 0.0893 nan nan 0.0000
 335    129.5896 -34.7648   17.496  0.009 17.352  0.003 16.590  0.007 16.102  0.004 15.606  0.011    5638574009841937408 129.601636 -34.770498 17.1265 0.0010 17.3939 0.0152 16.5020 0.0151 -2.3660 0.1030 2.2230 0.1280 0.2417 0.0748 nan nan 0.9891
2339    129.5596 -34.7870      NaN    NaN 21.572  0.054 20.558  0.024 19.915  0.048 19.274  0.011    5638568203044530176 129.560484 -34.788837 18.3856 0.0017 18.8445 0.0201 17.7521 0.0133 -3.4200 0.2270 3.1810 0.3320 -0.0829 0.1677 nan nan 0.0000
 475    129.6504 -34.6854   18.479  0.008 18.157  0.007 17.230  0.009 16.681  0.005 16.142  0.011    5638574868834273280 129.642995 -34.698807 19.2879 0.0029 19.7456 0.0498 18.6270 0.0275 -3.1890 0.3800 4.6680 0.5140 -0.0295 0.3119 nan nan 0.0000
  62    129.5625 -34.7544      NaN    NaN    NaN    NaN 14.547  0.004    NaN    NaN 12.180  0.011    5638621117041844224 129.563421 -34.749016 18.5567 0.0021 19.0846 0.0424 17.7886 0.0137 -3.9590 0.2600 4.7860 0.3890 0.1857 0.1974 nan nan 0.0000
 855    129.6700 -34.7021   19.161  0.021 18.907  0.012 18.200  0.011 17.726  0.004 17.235  0.011    5638574800114791424 129.655972 -34.702061 19.2650 0.0033 19.7878 0.0523 18.5294 0.0278 -2.8880 0.3720 3.0410 0.4960 0.2567 0.2946 nan nan 0.5002
 481    129.6325 -34.6904   18.192  0.011 18.020  0.007 17.245  0.005 16.747  0.002 16.224  0.011    5638574800114796544 129.642775 -34.700057 19.1579 0.0024 19.5962 0.0428 18.4424 0.0255 -2.3510 0.3480 3.3540 0.4640 0.6114 0.2855 nan nan 0.2044
2017    129.6829 -34.7065      NaN    NaN 21.252  0.039 20.093  0.023 19.413  0.007 18.762  0.011    5638574525236781056 129.667697 -34.721868 19.0976 0.0024 19.5615 0.0398 18.3339 0.0317 -4.4400 0.3400 3.6550 0.4320 0.2601 0.2544 nan nan 0.0000
 497    129.6075 -34.7261   18.737  0.020 18.304  0.009 17.294  0.005 16.717  0.008 16.140  0.011    5638574697035440128 129.607498 -34.726079 16.9447 0.0007 17.5205 0.0101 16.2187 0.0037 -6.3230 0.1010 -0.8700 0.1170 0.5519 0.0713 nan nan 0.0000
 859    129.5337 -34.8228   19.098  0.023 19.035  0.004 18.215  0.007 17.676  0.004 17.142  0.011    5638568172986951680 129.542492 -34.805009 16.6130 0.0007 16.8876 0.0045 16.1867 0.0032 -2.4890 0.0790 2.0730 0.1000 0.1397 0.0575 nan nan 0.9963
1544    129.7079 -34.7985   20.457  0.071 20.281  0.022 19.412  0.007 18.864  0.018 18.283  0.011    5638570436427506688 129.713274 -34.796126 18.1140 0.0014 18.7201 0.0245 17.3641 0.0087 -0.9930 0.1980 4.8420 0.2890 0.2761 0.1532 nan nan 0.0000
 723    129.5204 -34.8550      NaN    NaN 19.037  0.014 17.927  0.004 17.316  0.006 16.790  0.011    5638567795029835776 129.561975 -34.845295 17.0126 0.0007 17.5301 0.0085 16.3186 0.0061 -2.6800 0.1040 0.5020 0.1280 0.3199 0.0738 nan nan 0.0000
 161    129.6479 -34.7967   16.449  0.007 16.160  0.002 15.581  0.004 15.218  0.001 14.814  0.011    5638573155148960768 129.647825 -34.796744 15.4037 0.0004 15.7502 0.0025 14.8841 0.0019 -3.0460 0.0450 3.1750 0.0520 0.0631 0.0316 nan nan 0.0000
 501    129.6408 -34.7984   18.134  0.007 17.890  0.008 17.306  0.006 16.955  0.002 16.556  0.011    5638573120789227520 129.640929 -34.798372 17.1417 0.0008 17.4755 0.0096 16.6331 0.0050 -2.5210 0.1040 2.2890 0.1220 0.0912 0.0741 nan nan 0.9948
1703    129.7046 -34.8101   20.756  0.094 20.599  0.028 19.640  0.017 19.003  0.011 18.408  0.011    5638573391365029888 129.706265 -34.791588 18.6676 0.0019 19.1528 0.0286 17.9942 0.0158 -3.5000 0.2680 3.7870 0.4310 0.0104 0.2044 nan nan 0.0000
2394    129.7146 -34.7082      NaN    NaN 21.803  0.066 20.630  0.033 19.883  0.023 19.215  0.011    5638573734962655232 129.681786 -34.748458 18.6212 0.0020 19.0523 0.0269 17.9354 0.0194 -2.4880 0.2540 2.6500 0.3500 0.5509 0.1897 nan nan 0.3504
 414    129.5192 -34.7506   18.360  0.009 17.924  0.003 16.957  0.002 16.381  0.011 15.830  0.011    5638621361864064000 129.526219 -34.746271 18.1863 0.0016 18.7087 0.0226 17.4561 0.0133 -0.1450 0.1940 1.7680 0.2660 0.1994 0.1431 nan nan 0.0000
2467    129.5608 -34.8086      NaN    NaN 21.756  0.065 20.728  0.036 20.053  0.024 19.396  0.011    5638567962526244864 129.558969 -34.808742 19.2159 0.0029 19.6920 0.0457 18.4945 0.0236 -2.9730 0.3730 2.8990 0.6020 0.0376 0.3058 nan nan 0.6238
 643    129.6621 -34.8435   18.664  0.004 18.536  0.006 17.727  0.006 17.230  0.003 16.716  0.011    5638569787894616064 129.663031 -34.845598 16.0775 0.0004 16.8988 0.0040 15.1824 0.0015 -2.0370 0.0580 1.3040 0.0670 0.0238 0.0406 nan nan 0.0000
 517    129.5112 -34.7958   18.524  0.032 18.234  0.019 17.333  0.006 16.772  0.015 16.219  0.011    5638615177111175168 129.522965 -34.780426 15.4053 0.0004 15.7426 0.0022 14.9016 0.0017 -2.8650 0.0470 1.9230 0.0540 0.2219 0.0320 nan nan 0.0131
 751    129.6883 -34.7192   19.159  0.019 18.873  0.033 17.988  0.007 17.442  0.006 16.858  0.011    5638574495179210752 129.669500 -34.736874 11.7746 0.0004 11.9821 0.0013 11.4304 0.0006 -2.5610 0.0370 3.3160 0.0480 1.2704 0.0290 nan nan 0.0000
1819    129.5046 -34.7952      NaN    NaN 21.252  0.040 19.803  0.019 18.721  0.011 17.451  0.011    5638615241526439936 129.512461 -34.772759 18.5774 0.0020 19.0638 0.0330 17.8601 0.0149 -3.7680 0.2450 2.8290 0.3720 0.0102 0.1761 nan nan 0.0000
1776    129.5183 -34.6919      NaN    NaN 20.930  0.040 19.747  0.018 19.030  0.018 18.320  0.011    5638621494999098368 129.549039 -34.723602 19.0274 0.0026 19.5600 0.0472 18.2192 0.0233 -1.9880 0.3520 1.4190 0.4450 0.0533 0.2449 nan nan 0.4842
 716    129.5471 -34.7582   19.430  0.016 18.952  0.010 17.907  0.005 17.287  0.007 16.690  0.011    5638621086986145792 129.548410 -34.756183 15.6954 0.0033 16.0430 0.0100 15.1737 0.0123 -4.4270 0.0530 2.4940 0.0630 0.2929 0.0371 nan nan 0.0000
1712    129.6804 -34.7581      NaN    NaN 20.866  0.037 19.653  0.015 18.928  0.006 18.234  0.011    5638573666243123200 129.680540 -34.758087 19.2121 0.0026 19.7912 0.0495 18.3473 0.0248 -2.8900 0.3910 4.7230 0.4780 0.0657 0.2983 nan nan 0.0000
1909    129.7079 -34.7573      NaN    NaN 20.910  0.032 19.933  0.018 19.355  0.019 18.757  0.011    5638573666243143680 129.679908 -34.754793 18.5571 0.0020 19.0304 0.0318 17.8333 0.0161 -3.8840 0.2960 2.5610 0.3560 0.1515 0.1988 nan nan 0.0000
 797    129.5279 -34.7668   19.091  0.018 18.896  0.007 18.086  0.015 17.565  0.011 17.022  0.011    5638615275886220288 129.527754 -34.766777 17.8079 0.0011 18.3006 0.0135 17.1260 0.0080 -1.2680 0.1580 1.6990 0.1840 0.0224 0.1127 nan nan 0.0000
2688    129.6437 -34.8230      NaN    NaN    NaN    NaN 20.993  0.049 19.811  0.048 18.665  0.011    5638573013407740928 129.635580 -34.820672 19.1093 0.0023 19.6748 0.0441 18.3571 0.0209 -2.2070 0.3390 2.5800 0.4600 0.2218 0.2657 nan nan 0.8661
1906    129.6504 -34.6926      NaN    NaN 21.581  0.063 19.930  0.073 18.833  0.013 17.649  0.011    5638574593956316160 129.656204 -34.708779 19.1533 0.0027 19.5917 0.0461 18.4529 0.0277 -2.5390 0.3500 3.1730 0.4610 0.2063 0.2795 nan nan 0.5424
1460    129.7000 -34.7672   21.107  0.095 20.437  0.024 19.286  0.026 18.649  0.007 18.037  0.011    5638573391365033984 129.708566 -34.790684 18.1835 0.0014 18.6746 0.0186 17.5025 0.0105 -3.0640 0.2030 2.2970 0.3200 -0.1083 0.1491 nan nan 0.4634
1184    129.6817 -34.8606      NaN    NaN    NaN    NaN 18.864  0.012 18.287  0.009 17.750  0.011    5638569787894623232 129.655685 -34.852747 17.8568 0.0012 18.3286 0.0174 17.1828 0.0084 -3.5030 0.1800 2.1160 0.2120 0.0131 0.1210 nan nan 0.0002
 132    129.5937 -34.7933   16.034  0.007 15.800  0.003 15.450  0.006 15.241  0.002 14.967  0.011    5638573911063233536 129.593934 -34.793264 15.3585 0.0005 15.5535 0.0027 15.0084 0.0016 -2.2200 0.0450 2.2000 0.0570 0.1564 0.0319 nan nan 0.8754
1454    129.5404 -34.8139   20.314  0.001 20.078  0.020 19.277  0.014 18.767  0.004 18.196  0.011    5638568168684703744 129.544392 -34.806042 18.3295 0.0016 18.8615 0.0242 17.6421 0.0124 -2.5740 0.2170 3.9940 0.3080 0.0092 0.1584 nan nan 0.0000
1895    129.7033 -34.8171      NaN    NaN 20.843  0.036 19.916  0.015 19.341  0.028 18.749  0.011    5638572944688359424 129.655883 -34.803213 16.2472 0.0005 16.6460 0.0061 15.6652 0.0027 -6.9440 0.0680 6.6710 0.0830 0.2936 0.0485 nan nan 0.0000
  19    129.6154 -34.7769   15.272  0.003 14.467  0.002 13.211  0.005 12.520  0.001 11.852  0.011    5638573975480672256 129.629577 -34.773853 18.4622 0.0021 19.0209 0.0259 17.7022 0.0122 -1.1830 0.2300 3.4720 0.3430 0.2821 0.1759 nan nan 0.0000
 885    129.5179 -34.7691   19.336  0.033 19.077  0.004 18.265  0.011 17.771  0.003 17.253  0.011    5638615245830648832 129.517820 -34.769019 18.0032 0.0013 18.4843 0.0176 17.3618 0.0124 -3.2160 0.1710 2.0550 0.2240 0.1553 0.1255 nan nan 0.0390
1981    129.6721 -34.8349      NaN    NaN 21.072  0.040 20.025  0.018 19.347  0.016 18.742  0.011    5638572742832120832 129.651359 -34.842143 18.8847 0.0024 19.3360 0.0317 18.1579 0.0206 -2.6170 0.2950 2.8890 0.4220 -0.0263 0.2182 nan nan 0.8097
1286    129.5662 -34.7961   20.106  0.058 19.854  0.008 19.014  0.007 18.494  0.017 17.961  0.011    5638568203044480000 129.568340 -34.798155 18.1567 0.0021 18.7831 0.0270 17.3482 0.0111 -2.6710 0.1880 2.8110 0.2740 0.3610 0.1423 nan nan 0.1047
2460    129.6562 -34.7679      NaN    NaN 21.920  0.080 20.719  0.046 20.035  0.012 19.383  0.011    5638573567465805824 129.663243 -34.772609 18.5806 0.0020 19.0646 0.0328 17.9026 0.0166 -3.5010 0.2510 2.9640 0.3670 0.3213 0.1848 nan nan 0.0000
1188    129.6850 -34.6993   20.834  0.055 19.997  0.020 18.871  0.037 18.207  0.004 17.572  0.011    5638574598257932288 129.660771 -34.713504 17.1013 0.0009 17.5849 0.0107 16.4250 0.0043 -3.8290 0.1010 5.5340 0.1200 0.2932 0.0734 nan nan 0.0000
 941    129.5342 -34.7537   20.927  0.082 19.775  0.025 18.400  0.012 17.589  0.002 16.848  0.011    5638621151402977280 129.534017 -34.753661 17.8620 0.0013 18.6285 0.0181 16.9864 0.0084 -9.7720 0.1570 5.8100 0.1890 0.6601 0.1106 nan nan 0.0000
 127    129.6271 -34.8464   16.307  0.006 16.148  0.002 15.387  0.001 14.913  0.003 14.438  0.011    5638572777191872512 129.630094 -34.845940 14.7690 0.0006 15.0698 0.0027 14.3050 0.0019 -2.2900 0.0360 2.0490 0.0420 0.2001 0.0260 nan nan 0.9017
2094    129.7225 -34.7464      NaN    NaN 21.287  0.050 20.202  0.025 19.561  0.025 18.905  0.011    5638573734962653184 129.674802 -34.748836 18.6461 0.0022 19.1348 0.0319 17.9226 0.0158 -3.7000 0.2740 3.9230 0.3520 0.1271 0.1952 nan nan 0.0000
3003    129.5167 -34.7206      NaN    NaN    NaN    NaN 21.458  0.100 20.079  0.046 18.659  0.011    5638621361864060928 129.527889 -34.743541 18.0358 0.0014 18.4984 0.0163 17.3724 0.0090 -2.6570 0.1780 2.8310 0.2260 0.2278 0.1285 nan nan 0.3702
 894    129.7012 -34.7547   20.426  0.054 19.529  0.011 18.291  0.009 17.572  0.012 16.894  0.011    5638573563163875328 129.674142 -34.764132 18.7776 0.0023 19.3103 0.0381 17.9827 0.0188 -2.4510 0.3020 -0.2960 0.4500 0.3281 0.2261 nan nan 0.0000
2418    129.6637 -34.7503      NaN    NaN 21.915  0.080 20.665  0.036 19.994  0.013 19.279  0.011    5638573734969628672 129.663352 -34.749595 19.1527 0.0028 19.6497 0.0499 18.3067 0.0199 -0.9990 0.3560 0.3550 0.4590 0.2589 0.2824 nan nan 0.0000
 664    129.5592 -34.8454   18.643  0.009 18.425  0.008 17.766  0.005 17.328  0.011 16.894  0.011    5638567034813033472 129.564323 -34.853938 19.0260 0.0025 19.5260 0.0423 18.2854 0.0214 -3.8870 0.3120 4.6120 0.4130 0.5777 0.2355 nan nan 0.0000
  56    129.5587 -34.6830   16.881  0.009 15.760  0.007 14.391  0.004 13.632  0.003 12.954  0.011    5638621323200463872 129.574485 -34.713160 18.8085 0.0025 19.3333 0.0383 18.0872 0.0218 -2.5470 0.3070 2.6420 0.5030 -0.3247 0.2234 nan nan 0.8479
1394    129.6154 -34.8315   21.464  0.123 20.420  0.025 19.204  0.009 18.471  0.008 17.830  0.011    5638572983350300672 129.613896 -34.822627 10.7446 0.0006 11.7395 0.0013 9.7903 0.0007 -7.1320 0.0400 4.1950 0.0520 0.4164 0.0306 35.5600 0.4000 0.0000
 784    129.7100 -34.7979   19.244  0.008 18.974  0.008 18.064  0.008 17.492  0.004 16.892  0.011    5638573567465804800 129.668349 -34.776451 18.1784 0.0016 18.9952 0.0301 17.2579 0.0096 -6.2800 0.2240 7.3090 0.3070 0.9548 0.1672 nan nan 0.0000
2227    129.7225 -34.8047      NaN    NaN 21.493  0.057 20.400  0.031 19.776  0.033 19.150  0.011    5638572944688346112 129.653751 -34.804910 19.3559 0.0027 19.7605 0.0476 18.6172 0.0327 -2.4120 0.3940 3.5140 0.5610 0.8547 0.3158 nan nan 0.1333
2008    129.5271 -34.7490   21.062  0.079 21.009  0.041 20.085  0.009 19.506  0.009 18.910  0.011    5638621155705631744 129.530484 -34.747831 17.2451 0.0008 17.5962 0.0084 16.7062 0.0053 -2.4790 0.1140 2.2920 0.1420 0.2657 0.0814 nan nan 0.9857
 902    129.5279 -34.7436   19.232  0.014 19.098  0.007 18.313  0.004 17.801  0.002 17.275  0.011    5638621361864055808 129.533141 -34.741193 15.4440 0.0004 15.9565 0.0027 14.7688 0.0015 -8.5010 0.0540 4.0950 0.0680 0.8362 0.0389 nan nan 0.0000
1243    129.5962 -34.7507   19.932  0.026 19.773  0.008 18.933  0.008 18.413  0.006 17.872  0.011    5638574250358709248 129.596290 -34.750697 18.6316 0.0021 19.0302 0.0292 17.9333 0.0192 -3.0730 0.2600 1.3760 0.3890 0.0407 0.1965 nan nan 0.4437
1441    129.6337 -34.8502      NaN    NaN 20.687  0.028 19.261  0.023 18.458  0.009 17.736  0.011    5638572704169900032 129.633647 -34.850182 18.7506 0.0022 19.4760 0.0387 17.8632 0.0200 -4.7390 0.2850 3.4540 0.4260 0.7462 0.2084 nan nan 0.0000
2218    129.6296 -34.7146      NaN    NaN 21.312  0.044 20.392  0.024 19.841  0.022 19.323  0.011    5638574838776117248 129.625917 -34.710651 18.6096 0.0021 19.1652 0.0323 17.7864 0.0288 -2.1160 0.2470 3.3500 0.3710 0.2206 0.1874 nan nan 0.0962
 357    129.7142 -34.7117   17.605  0.013 17.354  0.005 16.701  0.005 16.277  0.004 15.827  0.011    5638574490876938240 129.666213 -34.740988 18.7727 0.0023 19.2230 0.0463 17.9927 0.0227 -2.7160 0.2830 3.7730 0.4120 -0.1601 0.2161 nan nan 0.0054
2441    129.6108 -34.8136      NaN    NaN 21.982  0.080 20.690  0.037 19.932  0.021 19.288  0.011    5638573013407741952 129.617415 -34.817417 19.1270 0.0026 19.5996 0.0517 18.4462 0.0317 -4.6630 0.3570 2.6490 0.5200 0.4158 0.2856 nan nan 0.0000
